iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,3510,Detroit City FC,114203,Connor Rutz,CENTER_FORWARD,5.805129,34460.516,0.68511,0.10735747543652567
1236,USL Championship,2025,3510,Detroit City FC,42344,Sebastián Guenzatti,CENTER_FORWARD,3.7381706,22145.914,0.40098,0.09777388280294053
1236,USL Championship,2025,1615,Tampa Bay Rowdies,220608,Endri Mustali,CENTER_FORWARD,0.97354263,5726.257,0.10162,0.09583013825610692
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,114001,Juan Tejada,CENTER_FORWARD,8.118957,48314.28,0.84095,0.09399146587716924
1236,USL Championship,2025,1624,FC Tulsa,187915,Eliot Goldthorp,CENTER_FORWARD,0.31800228,1966.12,0.03266,0.08970154415803716
1236,USL Championship,2025,3494,Oakland Roots SC,46537,José Sinisterra,CENTER_FORWARD,4.7307806,28554.396,0.47178,0.08921960737674157
1236,USL Championship,2025,1615,Tampa Bay Rowdies,42111,Leo Fernandes,CENTER_FORWARD,1.2231942,7100.3486,0.11449999999999999,0.08708023152553382
1236,USL Championship,2025,1629,Las Vegas Lights FC,150273,Stefan Stojanovic,CENTER_FORWARD,4.0629773,24449.434,0.36778,0.08122936506423829
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,158523,Bertin Jacquesson,CENTER_FORWARD,3.548407,20929.605,0.28924,0.07462615754095693
1236,USL Championship,2025,1615,Tampa Bay Rowdies,251255,Luis Álvarez,CENTER_FORWARD,1.4770231,9083.339,0.10703,0.06362880434166335
1236,USL Championship,2025,1629,Las Vegas Lights FC,48775,Tommy McNamara,CENTER_FORWARD,0.38310683,2491.002,0.02804,0.06078517801270332
1236,USL Championship,2025,3456,New Mexico United,22985,McKinze Gaines,CENTER_FORWARD,0.89739764,5772.254,0.06496,0.060770714525036504
1236,USL Championship,2025,3456,New Mexico United,66300,Zico Bailey,CENTER_FORWARD,2.5246458,14710.598,0.14726,0.05405653801429419
1236,USL Championship,2025,1612,San Antonio FC,79212,Luke Haakenson,CENTER_FORWARD,1.4995943,8745.314,0.07379,0.04556337256729718
1236,USL Championship,2025,6232,Rhode Island FC,114310,Noah Fuson,CENTER_FORWARD,5.729151,34102.42,0.27556,0.04363397084429786
